,emitterName,latentVector,completionPercentage,jumpActionsPerformed,killsTotal,livesLeft,coinsCollected,remainingTime (20-timeSpent),calc_higher_level_non_empty_blocks,calc_num_enemies
110,CMA-ME,"[-0.02983526 -0.21269668  0.10336053 -0.04366037 -0.1144877  -0.25788713
 -0.00309854 -0.20588435 -0.00284503  0.2680928  -0.24961668 -0.05865812
  0.18264713 -0.05913457  0.23105699 -0.11155522  0.04042191 -0.0408361
  0.05769234 -0.17622763  0.10053975  0.04238807 -0.11253405  0.07733911
  0.20689536  0.08150438 -0.0257058   0.23080677 -0.21630792 -0.1821725
  0.04544606  0.08811498]",0,0,0,0,0,0,0.0,0.0
111,CMA-ME,"[-5.76548857e-02  2.03048975e-01 -8.52597340e-02  1.15244158e-01
  1.58181218e-01  1.96768050e-01 -2.58651399e-01 -3.28655482e-01
 -5.46555526e-02 -1.03662692e-01 -2.78313506e-01 -3.10596103e-02
 -9.80160687e-02 -1.57124642e-01 -1.68561166e-01  1.38060238e-01
 -3.80499403e-02  1.77866604e-01  3.32487276e-01  8.39941284e-02
 -2.06840649e-01 -3.66331911e-04  1.80250169e-01 -3.21228693e-01
 -3.42268346e-01  2.08589150e-01  5.71259105e-02 -2.00462948e-01
  4.36613802e-01  3.66828748e-01  2.66160155e-01 -1.56476447e-01]",0,0,0,0,0,0,0.0,0.0
112,CMA-ME,"[-0.23973907 -0.29631962 -0.05325621 -0.25484837  0.08703098 -0.03444106
 -0.06286977 -0.12786245  0.07352309 -0.08840782 -0.15097486  0.08115427
 -0.31014114  0.16634239  0.10376632 -0.0042552   0.56884205  0.0728455
  0.00875618 -0.13273871 -0.24271884 -0.40874096  0.03538922  0.05839105
 -0.30654841  0.23043023  0.08399528 -0.03364719 -0.06598706 -0.33098724
  0.23133806 -0.27487624]",0,0,0,0,0,0,0.0,0.0
113,CMA-ME,"[ 0.13070929 -0.24987957  0.18376187  0.05071609 -0.00709844  0.39222188
  0.42179018 -0.0878074  -0.03335263  0.30733463 -0.20173547  0.10040335
 -0.3153678   0.11172919  0.00247742 -0.10677246 -0.14397992  0.17413962
 -0.06098759 -0.12967734 -0.33954772  0.23316269 -0.09649334 -0.0485113
 -0.2583896  -0.26430436  0.11865795 -0.1644452  -0.06954221  0.23596088
 -0.10329505 -0.37092237]",0,0,0,0,0,0,0.0,0.0
114,CMA-ME,"[ 0.0465062   0.09116837 -0.15865061 -0.17980451 -0.07114983 -0.11454465
 -0.12458738 -0.06612054  0.03118669  0.17092392  0.37727334  0.03073734
 -0.023848   -0.09103133 -0.00901978  0.09951539  0.14629309 -0.02004037
 -0.1655499   0.09317888 -0.20474121  0.12276862  0.28489215 -0.01815566
 -0.04817865 -0.13055369 -0.22479343  0.00752899  0.0438729   0.03309202
 -0.04811271  0.02148548]",0,0,0,0,0,0,0.0,0.0
115,CMA-ME,"[-0.06330504  0.17418688  0.23272397 -0.01718381 -0.11334712 -0.02952638
 -0.03416909 -0.39652955 -0.19429195  0.07831304 -0.21054256 -0.14802623
 -0.48518364 -0.2260431  -0.01097937  0.06370186  0.20693189  0.27377184
 -0.2608402   0.24841525 -0.28619807  0.17719627 -0.17869451 -0.15989363
  0.18774124 -0.15958869  0.06445025 -0.04997067  0.29500071 -0.06735392
 -0.08905925 -0.26206506]",0,0,0,0,0,0,0.0,0.0
116,CMA-ME,"[ 0.10742299  0.35089361 -0.14305642  0.07811779 -0.1099294   0.02800594
  0.26493319 -0.11014239 -0.2593878   0.13004012 -0.14460226  0.0141643
 -0.01608246 -0.29405576  0.00661677  0.2577419   0.00769511 -0.16401242
  0.26532272 -0.22535565 -0.08628622  0.19860469 -0.0081901   0.34036597
 -0.02832055 -0.11728709  0.12211716  0.10373806 -0.29424856 -0.16406565
 -0.18385484 -0.23619384]",0,0,0,0,0,0,0.0,0.0
117,CMA-ME,"[-0.16432649 -0.18494213  0.14932319 -0.12901542 -0.12971633 -0.09819339
  0.20854573  0.023244   -0.01288276 -0.10249652 -0.01019251  0.26396573
 -0.06006039 -0.01150638  0.05103833 -0.19926685 -0.09774297  0.20605845
  0.24264137  0.11509669 -0.29836399  0.02245317 -0.19704834 -0.45218783
  0.47934313  0.04018446 -0.30543156  0.13065058  0.24533228  0.12382097
 -0.15763841 -0.17155401]",0,0,0,0,0,0,0.0,0.0
118,CMA-ME,"[-0.06047543 -0.15084256  0.07068942 -0.14501544  0.24798149 -0.10908709
  0.00117222  0.14672121 -0.14194279  0.18999954 -0.14784612 -0.14119599
  0.26308723 -0.16874532  0.22161549 -0.37103211 -0.17995584 -0.11062723
  0.10936726 -0.09643914  0.10215882  0.15946776  0.15294968 -0.085681
  0.01828119  0.08746558 -0.35700736 -0.1521323   0.12671979  0.21653275
 -0.03812115  0.30590114]",0,0,0,0,0,0,0.0,0.0
119,CMA-ME,"[-0.0200201  -0.01103809  0.27077048 -0.08854304  0.2019176   0.10748428
  0.10528887 -0.19996705  0.05695745  0.20618156  0.23419337 -0.17143464
  0.25876082  0.06981157  0.03056841 -0.26932834 -0.01464219 -0.04073564
 -0.0692507  -0.27727094 -0.26040949 -0.00677681  0.04827866 -0.09381113
 -0.16166929  0.50705334 -0.13242112  0.10027101 -0.19042413 -0.26236446
  0.05009657 -0.1665701 ]",0,0,0,0,0,0,0.0,0.0
120,CMA-ME,"[-0.20872699 -0.05203058 -0.32401695 -0.21748761  0.02827936  0.27377226
 -0.09126828  0.05156555 -0.00960262 -0.06157261 -0.05081168 -0.26299275
  0.42794692  0.18356591  0.21802393  0.18561578  0.00466463 -0.2316581
  0.09004412  0.32281687  0.00447372 -0.08087373 -0.08910296 -0.14952944
  0.11971588 -0.24030195  0.07219816  0.1440575  -0.18201351 -0.10397956
  0.03821456  0.14148872]",0,0,0,0,0,0,0.0,0.0
121,CMA-ME,"[ 0.15729224  0.05425899  0.13616438 -0.12630803 -0.01550721  0.43782067
  0.2926055   0.17156564 -0.19346624 -0.14758477 -0.19656605 -0.25354955
 -0.51588852  0.203335    0.03478845 -0.07346958  0.21079355  0.24078531
  0.22621545  0.03093965 -0.31113234  0.25099099 -0.18736396 -0.03534035
 -0.50450744 -0.44494914 -0.12811108 -0.12765566 -0.03057422 -0.40841037
 -0.03040147  0.29928655]",0,0,0,0,0,0,0.0,0.0
122,CMA-ME,"[-0.14864577  0.21406479 -0.39166545  0.0029929  -0.01389774 -0.02844714
 -0.0983476  -0.17460885  0.01100484  0.00244144 -0.14494896 -0.04485224
  0.10381671 -0.24830621 -0.11396566  0.19586271  0.25928431  0.1004507
 -0.46515929 -0.15708344 -0.15728738  0.13360767 -0.26884353  0.12123967
  0.18284353 -0.23115966 -0.00468272  0.37565666  0.24988681  0.28649175
  0.06778898 -0.37739885]",0,0,0,0,0,0,0.0,0.0
123,CMA-ME,"[-0.06503213  0.19851741 -0.05174708 -0.07286012  0.15202778  0.14614838
  0.24192462 -0.38218317  0.23646712 -0.11597359  0.00692604 -0.246407
  0.07519376 -0.07832344  0.04391674 -0.21308983 -0.11818017 -0.18199941
 -0.28060954  0.19012951  0.00686734 -0.23373542  0.1581332  -0.23122765
 -0.13441008  0.12194023 -0.00264158  0.09147472  0.04037768  0.46867033
  0.04066487  0.18406201]",0,0,0,0,0,0,0.0,0.0
124,CMA-ME,"[ 0.04783992  0.44447204  0.04038563 -0.16669339 -0.26798083  0.06896515
 -0.21736661 -0.01712027 -0.20403268 -0.05620427  0.07812294  0.22070004
  0.24753591  0.23434453 -0.2319819  -0.25693028  0.1356373   0.10489378
  0.03895547  0.05723917  0.24919735  0.22573334 -0.0977643   0.01386762
  0.40116563  0.0755345   0.38342353  0.01321414 -0.29723297  0.33250589
 -0.00857629 -0.25499501]",0,0,0,0,0,0,0.0,0.0
125,CMA-ME,"[-0.31980347  0.29606542  0.14597997  0.00065307 -0.05816253 -0.17575462
  0.13169879  0.33165296  0.00748381  0.23788648  0.00364898  0.08846966
  0.27430153 -0.12184622  0.07904665  0.06992148 -0.20965631 -0.27812048
  0.30661016 -0.14588475 -0.1673355  -0.02257008  0.29831758  0.19242735
 -0.40230047 -0.08615242 -0.24588402  0.24759432  0.13131789 -0.27344822
  0.26340251  0.18083018]",0,0,0,0,0,0,0.0,0.0
126,CMA-ME,"[-0.12961321  0.1981886  -0.15353685 -0.13266622 -0.168016   -0.08355998
  0.13356934  0.16011349 -0.1667638  -0.01046412 -0.03752129  0.23222004
 -0.10725692 -0.23567933 -0.09011368  0.14228605 -0.12818159 -0.02462654
 -0.01856378 -0.27198373 -0.02681279 -0.25435342  0.11756778  0.19561262
 -0.11738556  0.17115908 -0.23348635 -0.00361908 -0.04131752 -0.10510874
 -0.15446913 -0.14816565]",0,0,0,0,0,0,0.0,0.0
127,CMA-ME,"[ 0.05541058 -0.01382287  0.23282186 -0.28506178 -0.09889663 -0.34969619
 -0.15372022  0.13704581 -0.35168341 -0.15374315 -0.04808975 -0.11779403
  0.01066469  0.52035407 -0.06509441 -0.50165297 -0.20557415 -0.03798344
  0.09632368  0.13978461  0.17119388 -0.13991903  0.07744835  0.04390161
  0.11305353  0.20007005 -0.21510185  0.20660583  0.11901422 -0.37814722
  0.27927484  0.06235605]",0,0,0,0,0,0,0.0,0.0
128,CMA-ME,"[ 0.21666337 -0.02023307 -0.04669216  0.14476383 -0.03078511  0.0095437
 -0.13968797  0.509635   -0.48904087  0.00747332  0.3213716   0.06546673
 -0.38129035  0.28388011 -0.30727893 -0.2977928   0.09819378  0.09887746
 -0.2215226   0.02643104  0.06374288 -0.04907468  0.03291356 -0.06322579
  0.06832337  0.11688058 -0.06251846  0.00678963 -0.16882365 -0.20955544
  0.09093688  0.1068306 ]",0,0,0,0,0,0,0.0,0.0
129,CMA-ME,"[ 0.02686592  0.03997447 -0.41752349  0.02170773  0.12740411  0.10704069
  0.38884712  0.29951822  0.02623306 -0.09605525 -0.40907352  0.00175274
  0.11384929 -0.29712323  0.06355458  0.08420503  0.15726371  0.17103511
 -0.02724473  0.05077105  0.23481909  0.0538027   0.07484111 -0.27330056
  0.08118139 -0.09732002 -0.16227828  0.00202442 -0.02193704  0.08994491
 -0.11223053 -0.0856283 ]",0,0,0,0,0,0,0.0,0.0
130,CMA-ME,"[-0.12332926  0.08941102 -0.00666927  0.08547241 -0.28307216 -0.18204049
  0.09671335 -0.03325007  0.13713807  0.02040757 -0.01266315 -0.00638091
 -0.19979965  0.0764284  -0.26344061  0.07190414 -0.1704117   0.01310655
 -0.36090733  0.04057669 -0.26499827 -0.22702785  0.35912659  0.19959156
  0.01467411 -0.33513385  0.11398891  0.12841157 -0.19991392 -0.16684214
  0.07138081 -0.0881098 ]",0,0,0,0,0,0,0.0,0.0
131,CMA-ME,"[ 0.0204532  -0.19404065 -0.17510722  0.11274746 -0.08275816 -0.21785908
 -0.43970759 -0.02095549 -0.08270498  0.27885634  0.21374738 -0.01432426
 -0.07924893 -0.24875403 -0.01511293  0.15995815  0.13637778  0.00468271
 -0.44162123 -0.16108505  0.09781945  0.09690071 -0.15012643  0.06968051
 -0.02557675 -0.05681748 -0.02003084  0.35070469  0.12089869  0.30048976
 -0.02003942  0.10541757]",0,0,0,0,0,0,0.0,0.0
132,CMA-ME,"[-0.06197685  0.05637308  0.07525418  0.24414042 -0.17822763 -0.29258577
  0.219446    0.06047815 -0.25681888 -0.22792818 -0.19279399  0.42416285
 -0.39971784  0.11488547  0.10213433  0.21236833 -0.20870905  0.14589482
  0.0329828  -0.20445979  0.12697747  0.03096717 -0.05133591  0.05616083
  0.12122766  0.20988506  0.05031786 -0.13881884  0.04025523  0.3611263
 -0.21190289  0.06960707]",0,0,0,0,0,0,0.0,0.0
133,CMA-ME,"[-0.0947418  -0.07698478  0.05627293  0.23579423  0.04994272 -0.19034002
  0.27623118  0.06010597 -0.23447652 -0.06521117  0.23021886 -0.1586537
  0.10173861 -0.19113621  0.28535054 -0.41241715  0.04550966 -0.14574214
  0.04607252 -0.23717275  0.37774704  0.49044824  0.01835604 -0.08501683
  0.09843907 -0.25823439 -0.17414722 -0.40723761 -0.3772651   0.11060449
  0.05923778 -0.32067568]",0,0,0,0,0,0,0.0,0.0
134,CMA-ME,"[-0.15850479  0.02995606  0.23812255 -0.10947238 -0.22884088 -0.06261472
 -0.14491823 -0.15522564  0.51105036  0.22174502  0.27871461  0.11615678
 -0.36980251  0.12723899  0.18624677 -0.05703289  0.16296099  0.32657654
 -0.02676361 -0.1378559  -0.02339826  0.07945854 -0.0652031  -0.06699617
 -0.09979362  0.19880735 -0.18000604 -0.26211307 -0.28736735 -0.21841242
 -0.36948243  0.02900354]",0,0,0,0,0,0,0.0,0.0
135,CMA-ME,"[ 0.03920139  0.26060948 -0.21901721  0.29241014 -0.15756372  0.4121141
  0.11069415 -0.07641432  0.28678463  0.17074836  0.32011527  0.18894603
 -0.11098104 -0.25601935 -0.11052314  0.26406804  0.19170235  0.1414442
  0.17147479 -0.01023397 -0.25313481  0.06463839  0.29424987  0.03244922
 -0.08744193 -0.03362064 -0.03016935  0.00315324 -0.27482109 -0.2435356
 -0.01380368 -0.03290124]",0,0,0,0,0,0,0.0,0.0
136,CMA-ME,"[-3.10111128e-01 -2.27567194e-01 -1.08681079e-01 -8.78921319e-02
  2.69759466e-01  2.31243721e-01  2.20594202e-01 -2.70299910e-01
  1.13716187e-01  1.51010653e-02 -4.96942546e-04  2.18205038e-01
  6.44359436e-02  1.99460221e-01 -2.11683809e-02 -1.14722385e-01
  3.15955148e-01 -6.52008898e-02  8.34968479e-02  6.00745881e-01
  3.26373445e-01 -2.21561087e-02  1.89526713e-01  1.68368660e-01
  1.88711328e-01 -2.22452528e-02 -2.92123752e-01 -1.10976275e-02
  1.35459599e-01 -6.97657709e-02  2.54001975e-01 -5.66360136e-02]",0,0,0,0,0,0,0.0,0.0
137,CMA-ME,"[ 1.00791041e-01 -2.14982167e-01 -2.89285842e-01 -2.08071394e-01
 -1.23379398e-01 -2.65547405e-02 -1.23698956e-01  1.30989024e-01
 -1.94310261e-01  1.23774452e-01 -4.41948234e-01  1.91658954e-01
 -1.34967581e-01  3.41444102e-01  3.48112673e-01  2.88823082e-02
  1.47744387e-04 -4.11680465e-01 -1.80365964e-03 -3.15634847e-01
  6.57522469e-02 -2.97839841e-02 -2.78051032e-01  1.87457019e-01
  7.46471599e-02  3.81081127e-01  2.64619532e-01  2.73047594e-01
 -1.77307631e-01 -1.08723563e-01  5.29417647e-01 -1.33392857e-01]",0,0,0,0,0,0,0.0,0.0
138,CMA-ME,"[-0.037576    0.13547416 -0.08593593  0.05506272 -0.21389858 -0.28536726
 -0.03044119  0.30394776  0.01552253  0.05872372  0.14467596  0.10449812
  0.26681158 -0.10061221 -0.35308325  0.31443041  0.135767   -0.21074668
 -0.08397593  0.05031428 -0.15299128  0.10522853 -0.16371402 -0.02114884
  0.17842569  0.04472734  0.19799227  0.14781327  0.23823152  0.22773066
  0.30374631  0.02917984]",0,0,0,0,0,0,0.0,0.0
139,CMA-ME,"[-0.02065583 -0.15247187 -0.06752776  0.21986043  0.07477177  0.06771013
 -0.17961704  0.19186951 -0.24116668  0.11383451 -0.08486977  0.22363327
  0.13820427 -0.12289892  0.09713944 -0.22563908  0.21277391  0.1606506
  0.21952007  0.45008942 -0.03063671 -0.24568668 -0.22893828  0.06507827
  0.2217701  -0.2087598  -0.13623401  0.06391378 -0.1151712   0.13689607
  0.30663187  0.14061809]",0,0,0,0,0,0,0.0,0.0
140,CMA-ME,"[ 0.10194227  0.22732796  0.08892078 -0.20180668  0.21711946  0.1054199
  0.08169719 -0.24189648 -0.18811914  0.09895121  0.07309666  0.04498617
  0.02411736 -0.16015522 -0.02884727 -0.3225463  -0.16398244 -0.00862828
  0.04898674  0.23502008 -0.04074511  0.1514072   0.28494443 -0.16861487
  0.1789118   0.1468241   0.36750459  0.43961821 -0.03511817  0.2794453
 -0.06334627 -0.33529241]",0,0,0,0,0,0,0.0,0.0
141,CMA-ME,"[ 0.1197305  -0.38668077  0.23353621 -0.01843583 -0.15352338 -0.1342121
  0.35160563  0.21207445 -0.02483975  0.25600856  0.35305626  0.25857257
  0.23692428 -0.1183937  -0.00660617 -0.41489566 -0.09163609  0.3431144
  0.0288985   0.45999203 -0.140933    0.1620105   0.29932083  0.2254615
 -0.03146662 -0.06773324  0.26968202  0.15186196 -0.28263435 -0.16437475
 -0.07826725 -0.01481304]",0,0,0,0,0,0,0.0,0.0
142,CMA-ME,"[-0.12583079  0.15640476 -0.33186819  0.06104213 -0.15823099 -0.03148628
 -0.45373033 -0.2868937   0.2069236  -0.04716904  0.03797064  0.3328501
 -0.15194126 -0.03798026 -0.01246618  0.31569336 -0.15779365  0.01056869
  0.31442789  0.1829851   0.22635665 -0.21446872 -0.09082801 -0.14402676
  0.09506133 -0.30951983  0.34889805  0.30182705 -0.04141166  0.23219002
 -0.13377264 -0.1320604 ]",0,0,0,0,0,0,0.0,0.0
143,CMA-ME,"[-0.01463134 -0.15653994 -0.43072839  0.0313471   0.04558909  0.06428675
  0.04327692  0.09200804  0.10436957 -0.08316166 -0.45836672 -0.15741258
  0.07582825 -0.04011026  0.19765946  0.14019345 -0.12309118 -0.53603328
 -0.27413269 -0.51814598  0.16190523  0.10154012 -0.07382132  0.07240266
  0.25001271  0.2597373   0.27043825 -0.37288103 -0.15125764 -0.4257575
  0.24224792 -0.18948761]",0,0,0,0,0,0,0.0,0.0
144,CMA-ME,"[ 0.43412748 -0.08899348  0.00989209 -0.1426542   0.26736643 -0.38627809
  0.16044122  0.36469527  0.12410807  0.31813957 -0.01610052 -0.00232958
  0.16905413 -0.15478499 -0.05699097 -0.03465113  0.00872883  0.00751786
 -0.09276554 -0.03298024  0.20241917  0.03297237 -0.11198861 -0.08314441
  0.25956853  0.11337565 -0.00663634 -0.2628007   0.03917849 -0.0300789
  0.02151871 -0.01183375]",0,0,0,0,0,0,0.0,0.0
145,CMA-ME,"[-0.3113608   0.22356752 -0.0274756   0.01308819 -0.04267121 -0.28031486
  0.06570969 -0.0275767  -0.31013652 -0.03552373  0.21470715 -0.03400809
  0.37600258 -0.22592819  0.30057478 -0.13395821 -0.22130822  0.0755817
  0.33025601  0.06835346  0.54794805  0.12524333 -0.1408067  -0.28390251
  0.02363698 -0.03607351 -0.03231656 -0.06355697 -0.06706911  0.22462824
  0.14995455 -0.00954826]",0,0,0,0,0,0,0.0,0.0
146,CMA-ME,"[ 0.04717391 -0.00607515  0.15623018 -0.06038904  0.01188198 -0.06594315
 -0.1453056   0.0972546   0.07560239 -0.06910893 -0.27366078 -0.12863398
  0.16227091 -0.21098088 -0.00921466 -0.21333815  0.08789127  0.03483544
 -0.06652427  0.02679353  0.02111548 -0.08912368  0.33419112 -0.27771183
  0.38751193  0.19005919 -0.24162108 -0.31285159  0.2234523  -0.13789721
 -0.18318255 -0.10166222]",0,0,0,0,0,0,0.0,0.0
147,CMA-ME,"[ 0.29863726  0.11703661 -0.17546856 -0.12433091 -0.0246738   0.05930103
 -0.06969839 -0.25335893  0.29960656  0.2814995  -0.26627143 -0.18356975
 -0.21758407 -0.25126718 -0.15100861  0.17944453 -0.01732133  0.32123127
  0.12509321 -0.0604328  -0.28826206  0.12832831 -0.1953725  -0.11339502
 -0.07421709  0.27222335 -0.17543994  0.08112778  0.05716145  0.06016426
  0.18271338  0.16553431]",0,0,0,0,0,0,0.0,0.0
148,CMA-ME,"[ 0.25572908 -0.07575648 -0.0880287   0.30477674  0.06533757 -0.08014213
  0.32891074  0.20387044 -0.07999179 -0.17373866  0.29589607  0.45239333
  0.27254663 -0.19523238  0.00395045 -0.14920781 -0.24951221  0.07010244
 -0.16347845  0.10696597 -0.08915069  0.24528161  0.04264003 -0.06131642
  0.13951107  0.23848695 -0.00928936 -0.17387463 -0.10694396 -0.12147806
 -0.05226513 -0.24441655]",0,0,0,0,0,0,0.0,0.0
149,CMA-ME,"[-0.02602849  0.18875223  0.33888738 -0.72860456 -0.26419542  0.0744101
  0.13939393 -0.11361454  0.06129843 -0.18279407  0.11455094  0.16385025
 -0.0636009  -0.11566929 -0.04820696 -0.1857094   0.10453657 -0.28249133
 -0.15185973 -0.0907774  -0.03646746  0.12288462 -0.29573884 -0.29828134
  0.19665179  0.15756707 -0.2009417  -0.099292   -0.53350345  0.17244754
  0.38668789  0.22178953]",0,0,0,0,0,0,0.0,0.0
150,CMA-ME,"[ 0.04885483  0.18815387 -0.00400676  0.05053907 -0.21022847 -0.11478615
 -0.20424875  0.21384954 -0.02453696 -0.07051525  0.11202572  0.13814418
 -0.34440842 -0.06400779 -0.26871408 -0.22248192 -0.34692416  0.20081727
 -0.16095395 -0.03504372  0.10846368  0.18855136 -0.17690239 -0.02440688
 -0.02107634 -0.05402258  0.3653793   0.00220125 -0.30552529  0.21061174
 -0.08964366  0.02924622]",0,0,0,0,0,0,0.0,0.0
151,CMA-ME,"[ 0.05726048  0.11267163 -0.05702247 -0.2644592  -0.09075099 -0.11831442
  0.11505742  0.00230763 -0.19641192 -0.50140704  0.127975    0.08695121
  0.47003205 -0.12120769  0.180333    0.08166     0.43013103 -0.14308966
 -0.12000829 -0.29674059  0.25416609 -0.18342956  0.02664389  0.28054226
 -0.09566353 -0.1786387   0.10080521 -0.04019187  0.27373321  0.31771321
  0.13175625  0.11482499]",0,0,0,0,0,0,0.0,0.0
152,CMA-ME,"[ 0.08473692  0.21926221 -0.03236084 -0.18785798 -0.12808875 -0.01882953
  0.09896731  0.14721261  0.18588349 -0.02756994 -0.06922963 -0.19408541
  0.02640861  0.09031801 -0.05680665 -0.1076152   0.12575594 -0.09032285
  0.1402041   0.03942962  0.27482901  0.2327265  -0.17043635  0.13299346
 -0.05048849 -0.22714146 -0.12395731 -0.07977205  0.30788728 -0.07290572
 -0.53207404  0.07937469]",0,0,0,0,0,0,0.0,0.0
153,CMA-ME,"[ 0.02344579  0.3005901  -0.18871965  0.38095159  0.09443324 -0.17214308
 -0.11293647  0.28982666 -0.00327631 -0.07755537  0.1481754   0.09358708
  0.03119385 -0.15987432  0.139862    0.2764298  -0.06201238 -0.02327573
  0.03565242 -0.27035969  0.14325177 -0.24878858 -0.0711693  -0.01571853
  0.01021587  0.00788536  0.12606951 -0.02266853 -0.0335484   0.58639395
  0.04893202  0.0037442 ]",0,0,0,0,0,0,0.0,0.0
154,CMA-ME,"[-0.17410893 -0.04237866 -0.12544073 -0.22746161  0.08889882 -0.04680202
 -0.15917322  0.11521127 -0.07794755  0.21052692  0.17480472 -0.28484532
  0.23089099 -0.07244874 -0.23762788 -0.12429825 -0.45597914  0.0128839
 -0.00190863  0.015625   -0.42350464  0.05377277  0.06757391 -0.08536687
 -0.15373946  0.50278897  0.15184954 -0.18757978 -0.04322763 -0.11201878
  0.09330776 -0.00821145]",0,0,0,0,0,0,0.0,0.0
155,CMA-ME,"[-0.14631993 -0.0414097   0.38564208 -0.08741716  0.28014802 -0.02011429
  0.12949178 -0.03368396 -0.13515585  0.0828232   0.03366151 -0.02714117
 -0.22624878 -0.71974634  0.12322631 -0.15072733  0.02570836  0.36061233
 -0.07992026 -0.08625192  0.07759043 -0.19094422 -0.1650082   0.10278994
  0.10713663  0.11498907 -0.07968552 -0.19162393  0.01837952 -0.11604393
 -0.04900009 -0.24607048]",0,0,0,0,0,0,0.0,0.0
156,CMA-ME,"[-0.10270675  0.09914462 -0.26380821  0.20910306  0.06605005  0.05466623
  0.39071369  0.15450967 -0.1199799  -0.17133306 -0.07513446  0.01516481
 -0.15223918 -0.12070291  0.12776446  0.08686477  0.45207641  0.04268682
  0.01644421 -0.57651987  0.18896275  0.27860039 -0.21216392  0.02768688
 -0.00614464 -0.12292221 -0.13311312  0.14181684 -0.19860227 -0.13706756
 -0.14900569 -0.03636804]",0,0,0,0,0,0,0.0,0.0
157,CMA-ME,"[-0.0227522  -0.28276584  0.42748774 -0.19452892  0.00247965 -0.31736571
  0.02558642 -0.18284086  0.24763341 -0.21152171 -0.21959126  0.36235457
 -0.08463575  0.0337275   0.03021334 -0.08031104  0.15987575  0.21197991
  0.30150066  0.31299662 -0.1009617   0.06091761 -0.16450741 -0.20036545
  0.1441913   0.00800559  0.18201803 -0.00924111 -0.05341961  0.13016648
 -0.01046393  0.05571371]",0,0,0,0,0,0,0.0,0.0
158,CMA-ME,"[-0.16733367  0.27186831 -0.23109849 -0.16670086  0.11474448 -0.17066043
 -0.09817218  0.10102316  0.01964555 -0.07960871  0.09959145  0.09031953
 -0.23209353 -0.22012639  0.31770095  0.25472206 -0.10339146 -0.09543755
 -0.27432717 -0.15368969 -0.15149203 -0.07960342 -0.05166086  0.31690347
  0.14622239  0.3974602   0.40458997 -0.17882947 -0.12124106  0.22852314
 -0.04690496 -0.02540592]",0,0,0,0,0,0,0.0,0.0
159,CMA-ME,"[-0.15408989 -0.24190835 -0.22802201  0.08684325 -0.23755988  0.41795387
 -0.23218643  0.35313564 -0.50187924 -0.20750887 -0.11881191 -0.11129332
 -0.06251198  0.04838431 -0.01889516  0.45508309  0.01560001  0.34360586
 -0.08618298  0.09484512  0.24761743 -0.0075434   0.08061051  0.22979491
  0.08341231 -0.33679889  0.34519616  0.16863578 -0.17945967  0.19774354
 -0.01464524 -0.02595591]",0,0,0,0,0,0,0.0,0.0
160,CMA-ME,"[ 0.23690468  0.29041001  0.27156986 -0.06774739 -0.12495598  0.13242759
  0.37300858 -0.07922335 -0.00188688 -0.17730201  0.14327449 -0.07126075
  0.44684054  0.25731712 -0.28493855 -0.0280945  -0.14476416 -0.16918702
  0.05155314  0.11488802 -0.09736082 -0.11533538  0.13559648  0.16774294
 -0.07657821 -0.2196048  -0.40670338  0.23371573 -0.06243189 -0.45938309
 -0.33177576 -0.34693544]",0,0,0,0,0,0,0.0,0.0
161,CMA-ME,"[ 0.17027098  0.23407475 -0.2995468   0.12353722 -0.18715236  0.12327931
  0.4515087  -0.05979418 -0.1067224   0.14576864 -0.11484247 -0.28386398
  0.26669273  0.04747423 -0.20262364 -0.0425635  -0.20789548  0.18908693
 -0.30213614 -0.18311838  0.08399208 -0.17482467 -0.24282275 -0.30903608
 -0.09588806 -0.24015802  0.18495802  0.18163705 -0.20789292 -0.21862207
 -0.14603511 -0.29926475]",0,0,0,0,0,0,0.0,0.0
162,CMA-ME,"[ 0.09785705 -0.22642502  0.00385808  0.04280395 -0.05675204  0.05594657
  0.0655187  -0.12364847 -0.45368565 -0.03513809 -0.04061432 -0.20781186
  0.0677719  -0.09941282  0.29959943  0.01225187  0.03308662 -0.11776632
 -0.01707697 -0.18500366 -0.01905064  0.23188529 -0.15321475  0.41565706
  0.26080752 -0.0441791  -0.29826732 -0.14756135 -0.04857783 -0.11714509
  0.09386839  0.05693354]",0,0,0,0,0,0,0.0,0.0
163,CMA-ME,"[-0.03538431  0.24389815  0.00928642  0.19329223  0.11516137  0.02001334
 -0.23965353 -0.07722239 -0.17308569  0.02570966  0.00755937 -0.00272854
 -0.15964204  0.03258586  0.0395157  -0.18426429  0.08979114  0.27707976
  0.0442817   0.02684384 -0.02232811 -0.27911129  0.16781903  0.09912452
  0.25119284 -0.31912889  0.21331106  0.04261488 -0.07258946 -0.16378188
  0.26988736 -0.09251706]",0,0,0,0,0,0,0.0,0.0
164,CMA-ME,"[ 0.14997263 -0.20923248 -0.08457051  0.20107145  0.13186696  0.13410478
 -0.07028922 -0.38213568  0.02105567  0.17831453 -0.36905802 -0.85789351
 -0.06905135 -0.3097439   0.00466999  0.11761192  0.35478739 -0.05784319
  0.08842584  0.12209333  0.50350583  0.05247727 -0.30259797 -0.12879403
 -0.20653283 -0.06087764  0.00713574  0.08402019  0.04601475  0.14634172
  0.00899857  0.16088675]",0,0,0,0,0,0,0.0,0.0
